seconds_elapsed,latitude,longitude
91.9643,33.4145,70.6437
92.9643,33.4145,70.6437
93.9643,33.4145,70.6437
94.9643,33.4145,70.6437
95.9643,33.4145,70.6437
96.9643,33.4145,70.6437
97.9643,33.4145,70.6437
98.9643,33.4144,70.6437
99.9643,33.4144,70.6437
100.9643,33.4144,70.6437
101.9643,33.4144,70.6437
102.9643,33.4144,70.6437
103.9644,33.4144,70.6437
104.9644,33.4144,70.6437
105.9644,33.4143,70.6437
106.9644,33.4143,70.6437
107.9644,33.4143,70.6437
108.9644,33.4143,70.6437
109.9644,33.4143,70.6437
110.9644,33.4143,70.6437
111.9644,33.4142,70.6437
112.9644,33.4142,70.6437
113.9644,33.4142,70.6437
114.9644,33.4142,70.6437
115.9644,33.4142,70.6437
116.9644,33.4142,70.6437
117.9644,33.4141,70.6437
118.9644,33.4141,70.6437
119.9644,33.4141,70.6437
120.9644,33.4141,70.6437
121.9644,33.4141,70.6437
122.9644,33.4141,70.6437
123.9644,33.414,70.6438
124.9644,33.414,70.6438
125.9645,33.414,70.6438
126.9645,33.414,70.6438
127.9645,33.414,70.6438
128.9645,33.414,70.6438
129.9645,33.414,70.6438
130.9645,33.4139,70.6438
131.9645,33.4139,70.6438
132.9639,33.4139,70.6438
133.9639,33.4139,70.6438
134.9639,33.4139,70.6438
135.9639,33.4139,70.6438
136.9639,33.4139,70.6438
137.9639,33.4139,70.6438
138.9639,33.4139,70.6438
139.9639,33.4139,70.6438
140.9639,33.4139,70.6438
141.9639,33.4139,70.6438
142.9639,33.4139,70.6438
143.9639,33.4139,70.6438
144.9639,33.4139,70.6439
145.9639,33.4138,70.6439
146.9639,33.4138,70.6439
147.9639,33.4138,70.6439
148.9639,33.4138,70.6439
149.9639,33.4138,70.6439
150.9639,33.4138,70.6439
151.9639,33.4138,70.6439
152.9639,33.4138,70.6439
153.9639,33.4138,70.6439
154.9639,33.4138,70.6439
155.9639,33.4137,70.6439
156.964,33.4137,70.6439
157.964,33.4137,70.6439
158.964,33.4137,70.6439
159.964,33.4139,70.6438
160.964,33.4139,70.6438
161.964,33.4139,70.6438
162.964,33.4139,70.6438
163.9852,33.4139,70.6438
174.0536,33.4137,70.6442
174.8404,33.4137,70.644
180.8721,33.4137,70.644
186.791,33.4138,70.6438
192.8131,33.4138,70.6438
194.0019,33.4138,70.6438
198.8858,33.4138,70.6438
204.6586,33.4138,70.6438
209.8806,33.4138,70.6438
215.8324,33.4138,70.6438
222.6487,33.4137,70.6438
228.8013,33.4138,70.6439
234.8104,33.4138,70.6439
240.8907,33.4138,70.6438
242.3124,33.4138,70.6438
242.3376,33.4138,70.6438
247.0339,33.4138,70.6438
253.7899,33.4138,70.6438
259.8085,33.4138,70.6438
265.8875,33.4138,70.6438
272.0207,33.4138,70.6438
278.8097,33.4138,70.6438
284.8164,33.4138,70.6438
296.8971,33.4138,70.6438
302.8434,33.4138,70.6438
308.8041,33.4138,70.6438
317.4207,33.4138,70.6438
350.1341,33.4138,70.6438
350.1466,33.4138,70.6438
351.4731,33.4138,70.6438
362.1662,33.4138,70.6438
388.4322,33.4138,70.6438
388.443,33.4138,70.6438
407.7452,33.4138,70.6438
407.759,33.4138,70.6438
416.9649,33.4154,70.6441
421.4235,33.4212,70.6449
433.8293,33.4225,70.6451
448.8633,33.4225,70.6451
448.8719,33.4225,70.6451
469.6066,33.4225,70.6451
469.6298,33.4225,70.6451
469.6316,33.4225,70.6451
469.6333,33.4225,70.6451
469.6346,33.4225,70.6451
469.6358,33.4225,70.6451
470.5118,33.4225,70.6451
470.5173,33.4225,70.6451
470.993,33.4225,70.6451
471.3922,33.4225,70.6451
471.395,33.4225,70.6451
471.4022,33.4225,70.6451
471.6025,33.4225,70.6451
471.6066,33.4225,70.6451
480.46,33.4225,70.6451
480.4635,33.4225,70.6451
481.5493,33.4225,70.6452
481.5585,33.4225,70.6452
487.8886,33.4225,70.6452
487.903,33.4225,70.6452
543.012,33.4225,70.6452
543.022,33.4225,70.6452
600.823,33.4225,70.6452
600.834,33.4225,70.6452
602.378,33.4247,70.6479
628.0483,33.4294,70.6539
629.6428,33.4294,70.6539
629.6569,33.4294,70.6539
631.1122,33.4294,70.6545
653.856,33.4319,70.6576
665.4865,33.4321,70.6597
665.4982,33.4321,70.6597
672.9641,33.4336,70.6598
672.9817,33.4336,70.6598
685.0063,33.4336,70.6598
685.016,33.4336,70.6598
685.9664,33.437,70.6601
686.9664,33.4371,70.6601
687.9664,33.4371,70.6602
688.9664,33.4372,70.6601
689.9664,33.4373,70.6601
690.9756,33.4374,70.6601
695.0469,33.4379,70.6601
697.0632,33.4382,70.66
700.9648,33.4386,70.66
709.9665,33.4383,70.66
710.9665,33.4382,70.6601
711.9665,33.4382,70.6601
712.9665,33.4382,70.6601
713.9665,33.4382,70.6601
714.9666,33.4382,70.6601
715.9641,33.4382,70.6601
716.9641,33.4382,70.6601
717.9641,33.4382,70.6601
718.9641,33.4382,70.6601
719.9641,33.4382,70.66
720.9641,33.4383,70.66
721.9641,33.4383,70.66
722.9641,33.4383,70.66
723.9641,33.4383,70.6601
724.9641,33.4383,70.6601
725.964,33.4383,70.6601
726.964,33.4383,70.6601
